"BATCHID","INSTANCE_NAME","SNAP_TIME","DB_CPU","CONCURRENCY","DB_TIME","USER_IO","SYSTEM_IO","ADMINISTRATIVE","CONFIGURATION","OTHER","SCHEDULER","APPLICATION","CLUSTER","QUEUEING","COMMIT","NETWORK"
"1818","jydqdb2","2017-06-07 11:00:00","12979.54","0","27748.06","11776","837","0","0","0","0","0","802","0","1316","508"
"1818","jydqdb2","2017-06-14 07:00:00","22183.73","0","40950.17","12161","1231","0","0","2172.44","0","0","1130","0","1063","1009"
"1818","jydqdb2","2017-05-31 14:00:00","19475.48","0","73061.22","17618","1232","0","0","26619.74","0","0","2412","0","5704","0"
"1818","jydqdb2","2017-06-01 00:00:00","17200.81","0","41225.04","14643","768","0","0","1706.23","0","0","2667","0","4240","0"
"1818","jydqdb2","2017-06-08 13:00:00","16499.67","0","33039.53","9062","1747","0","0","0","0","0","717","0","5099","676"
"1818","jydqdb2","2017-06-08 16:00:00","15672.37","0","31720.93","10248","1989","0","0","0","0","0","1106","0","4099","967"
"1818","jydqdb2","2017-05-25 07:00:00","18101.42","0","54967.18","22187","943","0","0","6205.76","0","0","3446","0","3548","536"
"1818","jydqdb1","2017-06-05 03:00:00","11189.01","187","43364.23","15585","293","0","0","0","0","14460","1476","0","1780","0"
"1818","jydqdb1","2017-06-05 16:00:00","90114.23","0","173773.93","23324","587","0","0","52453.7","0","1032","4886","0","1377","0"
"1818","jydqdb1","2017-06-12 18:00:00","22712.4","171","54843.95","13430","1012","0","0","0","0","12931","1699","0","4438","0"
"1818","jydqdb1","2017-05-29 07:00:00","17785.96","741","54542.99","26898","404","0","0","0","0","0","2998","0","7319","0"
"1818","jydqdb1","2017-06-06 02:00:00","59382.51","13798","241857.57","26268","2325","0","0","82466.06","0","0","22170","0","35448","0"
"1818","jydqdb1","2017-06-06 07:00:00","30380.6","216","57872.92","20861","1086","0","0","0","0","293","1246","0","6410","0"
"1818","jydqdb1","2017-06-13 11:00:00","25128.85","189","54924.54","23246","1412","0","0","0","0","0","1760","0","6886","0"
"1818","jydqdb1","2017-06-14 04:00:00","20163.65","0","57533.34","22855","252","0","0","0","0","12638","1585","0","316","0"
"1818","jydqdb1","2017-06-14 05:00:00","21353.04","0","65732.44","28871","193","0","0","5006.4","0","7332","2727","0","250","0"
"1818","jydqdb1","2017-06-07 12:00:00","33813.92","0","61301.41","19859","1375","0","0","0","0","0","1686","0","6453","91"
"1818","jydqdb1","2017-06-14 14:00:00","24595.67","230","56694.63","15372","1110","0","0","0","0","8298","735","0","6478","0"
"1818","jydqdb1","2017-05-31 00:00:00","17925.24","0","51210.76","25087","382","0","0","202.52","0","4938","2149","0","527","0"
"1818","jydqdb1","2017-06-14 18:00:00","23306.03","166","57929.97","12344","1147","0","0","0","0","14522","1081","0","5875","0"
"1818","jydqdb1","2017-06-08 09:00:00","36157.95","0","73138.02","27129","1239","0","0","1326.07","0","0","2414","0","4872","0"
"1818","jydqdb1","2017-06-15 04:00:00","20342.06","333","58107.47","25536","379","0","0","0","0","9416","2067","0","3110","0"
"1818","jydqdb1","2017-06-01 06:00:00","12284.51","0","50070.14","32931","378","0","0","547.63","0","232","3213","0","484","0"
"1818","jydqdb1","2017-05-25 09:00:00","17931.43","0","51987.48","30847","331","0","0","0","0","0","2599","0","396","0"
"1818","jydqdb1","2017-06-01 10:00:00","17297.97","0","43259.95","25917","366","0","0","0","0","0","1989","0","420","0"
"1818","jydqdb1","2017-06-01 17:00:00","17937.76","0","43929.4","24117","364","0","0","0","0","1698","1478","0","446","0"
"1818","jydqdb2","2017-06-05 19:00:00","18981.05","0","43591.1","8355","1205","0","0","0","0","0","10863","0","7598","0"
"1818","jydqdb2","2017-06-10 18:00:00","17979.03","0","28568.44","7095","1060","0","0","391.41","0","0","368","0","1149","526"
"1818","jydqdb1","2017-06-10 07:00:00","19909.39","67","52909","29029","394","0","0","0","0","119","4921","0","1103","0"
"1818","jydqdb1","2017-06-11 10:00:00","24995.31","0","56346.75","24267","1240","0","0","0","0","2588","2302","0","4873","0"
"1818","jydqdb1","2017-06-13 22:00:00","29522.24","0","74248.78","26142","1812","0","0","4287.54","0","3602","2537","0","6346","0"
"1818","jydqdb1","2017-06-16 08:00:00","24681.62","0","55139.45","26649","1088","0","0","0","0","0","2670","0","3144","0"
"1818","jydqdb2","2017-06-16 02:00:00","8490.5","0","32553.83","13420","340","0","0","5910.33","0","0","1283","0","264","2846"
"1818","jydqdb2","2017-05-26 04:00:00","15541.77","0","40788.82","21217","343","0","0","1783.05","0","0","1334","0","570","0"
"1818","jydqdb2","2017-05-26 10:00:00","21701.43","0","63295.98","22927","1643","0","0","2062.55","0","0","1934","0","12205","823"
"1818","jydqdb1","2017-05-22 12:00:00","14691.93","0","59166.35","37567","523","0","0","0","0","7217","2325","0","860","0"
"1818","jydqdb1","2017-05-22 18:00:00","38768.55","0","89590.02","32456","431","0","0","11922.47","0","3623","1702","0","687","0"
"1818","jydqdb1","2017-05-23 10:00:00","104909.12","0","333451.7","18226","438","0","0","203433.58","0","2308","3178","0","959","0"
"1818","jydqdb1","2017-05-23 18:00:00","57060.63","0","104070.17","24677","443","0","0","8408.54","0","10472","2390","0","619","0"
"1818","jydqdb1","2017-05-23 22:00:00","20451.84","0","63026.17","33689","422","0","0","3700.33","0","975","3157","0","631","0"
"1818","jydqdb1","2017-05-19 17:00:00","12605.17","198","50865.44","10014","475","0","0","0","0","25311","907","0","2745","0"
"1818","jydqdb1","2017-05-19 19:00:00","12800.18","96","49056.96","34021","386","0","0","0","0","0","1545","0","489","0"
"1818","jydqdb1","2017-05-19 21:00:00","11774.4","0","48619.4","24151","433","0","0","0","0","11719","1397","0","575","0"
"1818","jydqdb1","2017-05-22 02:00:00","10609.44","70","48832.16","30655","112","0","0","1418.72","0","2151","3708","0","108","0"
"1818","jydqdb1","2017-05-22 08:00:00","14564.22","0","66544.74","35432","317","0","0","7577.52","0","4635","3539","0","480","0"
"1818","jydqdb1","2017-06-05 01:00:00","13389.04","460","40481.93","21918","766","0","0","0","0","0","2308","0","5362","0"
"1818","jydqdb1","2017-06-05 17:00:00","105466.62","0","336454.95","12008","402","0","0","213548.33","0","0","3940","0","1090","0"
"1818","jydqdb1","2017-06-16 13:00:00","25429.61","0","48911.21","16133","1526","0","0","0","0","438","1468","0","5643","0"
"1818","jydqdb1","2017-06-02 08:00:00","18420.22","0","51134.81","28530","393","0","0","0","0","929","2695","0","489","0"
"1818","jydqdb1","2017-05-26 13:00:00","18125.11","359","71177.38","20694","658","0","0","26008.27","0","657","1770","0","2906","0"
"1818","jydqdb1","2017-06-02 18:00:00","15954.82","0","51796.14","22420","439","0","0","518.32","0","9950","1959","0","555","0"
"1818","jydqdb1","2017-06-03 00:00:00","13160.37","0","53419.54","14913","419","0","0","0","0","23480","1211","0","558","0"
"1818","jydqdb1","2017-06-11 09:00:00","26000.8","0","60620.37","25674","1147","0","0","902.57","0","0","2862","0","4034","0"
"1818","jydqdb1","2017-06-04 05:00:00","11973.8","0","53711.59","31213","197","0","0","2788.79","0","5549","1777","0","213","0"
"1818","jydqdb1","2017-06-04 07:00:00","18977.96","364","60257.74","26147","321","0","0","0","0","12339","2575","0","748","0"
"1818","jydqdb1","2017-06-04 09:00:00","22115.13","0","58766.44","30001","511","0","0","2645.31","0","0","2808","0","686","0"
"1818","jydqdb2","2017-05-19 14:00:00","25764.73","0","74781.3","36180","1329","0","0","1726.57","0","0","3365","0","6416","0"
"1818","jydqdb2","2017-05-19 17:00:00","24164.56","0","70763.5","39369","1408","0","0","0","0","0","3202","0","7072","0"
"1818","jydqdb2","2017-05-20 06:00:00","25346.63","0","74925.77","38792","981","0","0","6169.14","0","0","2863","0","774","0"
"1818","jydqdb2","2017-05-21 18:00:00","34832.1","0","83492.69","34615","1145","0","0","2908.59","0","0","3951","0","5457","584"
"1818","jydqdb2","2017-05-22 18:00:00","25697.72","0","68689.2","32450","1274","0","0","0","0","0","3431","0","6188","387"
"1818","jydqdb2","2017-05-22 22:00:00","28708.43","1268","73304.05","23990","991","0","0","6614.62","0","0","6955","0","4777","0"
"1818","jydqdb2","2017-05-22 06:00:00","22760.3","0","65257.66","33992","793","0","0","2787.36","0","0","2670","0","1553","702"
"1818","jydqdb2","2017-05-22 09:00:00","26522.34","0","77114.07","32129","1273","0","0","8220.73","0","0","2652","0","5952","365"
"1818","jydqdb2","2017-05-17 07:00:00","23410.59","0","72940.37","40304","1022","0","0","955.78","0","0","2736","0","4033","479"
"1818","jydqdb2","2017-05-17 08:00:00","24338.45","0","75635.32","40170","1104","0","0","2144.87","0","0","2954","0","4423","501"
"1818","jydqdb2","2017-05-17 18:00:00","30727.48","0","77894.14","32809","902","0","0","3981.66","0","0","3937","0","5201","336"
"1818","jydqdb2","2017-05-17 21:00:00","26693.56","0","63944.54","31784","1297","0","0","0","0","0","3975","0","7440","0"
"1818","jydqdb2","2017-06-16 03:00:00","9896.32","0","30045.98","12901","228","0","0","0","0","0","909","0","194","9817"
"1818","jydqdb1","2017-05-17 19:00:00","13318.91","373","47382.63","30396","474","0","0","0","0","0","3022","0","2785","0"
"1818","jydqdb1","2017-05-20 19:00:00","12379.58","0","50131.4","28689","446","0","0","677.82","0","4155","3208","0","576","0"
"1818","jydqdb1","2017-05-23 00:00:00","17203.36","0","56786.97","37448","463","0","0","0","0","0","4372","0","747","0"
"1818","jydqdb1","2017-06-08 05:00:00","21327.8","0","54398.12","24680","187","0","0","4896.32","0","198","2889","0","220","0"
"1818","jydqdb1","2017-06-09 13:00:00","32467.39","0","56108.4","11162","1275","0","0","0","0","6959","1560","0","5489","0"
"1818","jydqdb1","2017-06-11 07:00:00","25555.07","0","60455.7","30477","632","0","0","0","0","0","2259","0","2939","0"
"1818","jydqdb1","2017-06-15 08:00:00","24427.93","0","58448.38","29356","980","0","0","0","0","0","2457","0","2666","0"
"1818","jydqdb2","2017-05-20 04:00:00","16338.75","0","48874.3","28598","174","0","0","1110.55","0","0","2363","0","290","0"
"1818","jydqdb2","2017-05-20 05:00:00","17895.33","0","52891.21","28951","160","0","0","3467.88","0","0","2179","0","238","0"
"1818","jydqdb2","2017-05-22 00:00:00","24080.57","0","76593.49","34900","867","0","0","9778.92","0","0","3269","0","3357","341"
"1818","jydqdb2","2017-05-23 17:00:00","22557.43","0","65969.28","27169","1121","0","0","5558.85","0","0","4308","0","5255","0"
"1818","jydqdb2","2017-05-24 15:00:00","19859.54","0","49088.8","15324","1344","0","0","2934.26","0","0","2040","0","7587","0"
"1818","jydqdb2","2017-05-27 13:00:00","21202.59","0","78380.47","21167","2070","0","0","20777.88","0","0","2796","0","10367","0"
"1818","jydqdb2","2017-05-27 20:00:00","21295.19","0","58931.12","17432","2050","0","0","3956.93","0","0","1962","0","12235","0"
"1818","jydqdb2","2017-05-27 22:00:00","18690.09","0","46629.95","15163","1837","0","0","0","0","0","1391","0","9619","728"
"1818","jydqdb2","2017-05-28 12:00:00","20248","0","52272.22","20275","1408","0","0","0","0","0","1988","0","8047","352"
"1818","jydqdb2","2017-05-29 13:00:00","20800.5","0","75715.96","18250","1966","0","0","23022.46","0","0","1967","0","9710","0"
"1818","jydqdb2","2017-06-06 01:00:00","12239.6","0","140356.45","115832","50102","0","0","0","0","0","7832","0","407181","0"
"1818","jydqdb2","2017-06-07 18:00:00","12032.47","0","25312.51","9835","1131","0","0","0","0","0","575","0","1475","411"
"1818","jydqdb2","2017-06-08 20:00:00","15283.63","0","28051.21","8994","1091","0","0","91.58","0","0","627","0","1365","599"
"1818","jydqdb2","2017-06-12 20:00:00","23121.17","0","33355.59","7244","1114","0","0","0","0","0","369","0","1568","382"
"1818","jydqdb2","2017-06-14 20:00:00","27204.55","0","39549.41","8494","1201","0","0","0","0","0","710","0","1654","422"
"1818","jydqdb2","2017-06-15 00:00:00","24089.87","0","47838.86","9986","926","0","0","11076.99","0","0","688","0","620","452"
"1818","jydqdb1","2017-05-29 15:00:00","18506.13","0","45638.09","21923","407","0","0","66.96","0","2442","1512","0","781","0"
"1818","jydqdb1","2017-06-05 21:00:00","57274.3","0","109892.77","19007","554","0","0","13156.47","0","16613","2177","0","1111","0"
"1818","jydqdb1","2017-05-29 17:00:00","17637.86","0","48254.99","19946","438","0","0","0","0","8946","2543","0","857","0"
"1818","jydqdb1","2017-06-13 10:00:00","26367.35","367","62102.65","20422","1435","0","0","0","0","3491","2051","0","8704","0"
"1818","jydqdb1","2017-06-14 02:00:00","18777.18","0","396742.22","20701","403","0","0","340004.04","0","14330","1929","0","598","0"
"1818","jydqdb1","2017-05-30 13:00:00","19828.62","0","40969.83","14776","482","0","0","608.21","0","2762","1859","0","654","0"
"1818","jydqdb1","2017-06-14 21:00:00","25191.04","95","63746.34","30980","1247","0","0","0","0","0","3267","0","5332","0"
"1818","jydqdb1","2017-05-31 21:00:00","19499.11","0","49209.72","25507","507","0","0","0","0","771","3202","0","697","0"
"1818","jydqdb1","2017-05-25 12:00:00","19947.8","0","53795.71","24201","469","0","0","5832.91","0","0","2655","0","690","0"
"1818","jydqdb1","2017-06-16 10:00:00","25049.41","0","53786.65","17172","1437","0","0","0","0","3956","1378","0","4867","0"
"1818","jydqdb2","2017-05-18 14:00:00","25708.21","0","77998.28","33098","1082","0","0","10888.07","0","0","2983","0","4239","0"
"1818","jydqdb2","2017-05-18 20:00:00","47526.99","0","96717.19","33559","1232","0","0","3851.2","0","0","3681","0","6458","409"
"1818","jydqdb2","2017-05-19 00:00:00","23629.51","0","76635.97","33238","845","0","0","11788.46","0","0","3304","0","3431","400"
"1818","jydqdb2","2017-06-03 04:00:00","15985.62","0","30025.66","5759","873","0","0","0","0","0","320","0","6785","631"
"1818","jydqdb2","2017-06-10 13:00:00","13871.84","0","51432.22","12012","234","0","0","23725.38","0","0","815","0","234","540"
"1818","jydqdb2","2017-06-10 14:00:00","14661.45","0","28907.93","9713","549","0","0","1455.48","0","0","635","0","1225","669"
"1818","jydqdb2","2017-06-11 01:00:00","13034.46","0","31628.48","17106","275","0","0","0","0","0","1386","0","245","237"
"1818","jydqdb2","2017-06-04 14:00:00","23643.35","0","60388.32","8490","1512","0","0","10907.97","0","0","2149","0","11766","1920"
"1818","jydqdb2","2017-06-04 17:00:00","21517.22","0","42768.5","8826","1403","0","0","641.28","0","0","1437","0","8469","475"
"1818","jydqdb2","2017-05-28 13:00:00","20250.98","0","49249.62","16540","1330","0","0","870.64","0","0","2989","0","7269","0"
"1818","jydqdb2","2017-06-12 00:00:00","15345.84","0","28009.22","9240","841","0","0","916.38","0","0","558","0","659","449"
"1818","jydqdb2","2017-05-30 05:00:00","18831.86","0","44166.65","13635","546","0","0","8573.79","0","0","706","0","1319","555"
"1818","jydqdb1","2017-05-23 14:00:00","54135.73","0","95354.01","28512","461","0","0","0","0","11230","3429","0","811","0"
"1818","jydqdb1","2017-05-29 06:00:00","12358.05","0","45066.68","27573","151","0","0","0","0","5526","2079","0","145","0"
"1818","jydqdb1","2017-05-29 14:00:00","16912.34","0","43976.51","15101","406","0","0","1046.17","0","8082","1632","0","797","0"
"1818","jydqdb1","2017-06-01 09:00:00","18469.24","0","56062.7","25055","365","0","0","8647.46","0","0","3093","0","433","0"
"1818","jydqdb1","2017-06-04 12:00:00","23809.7","0","52264.78","26595","612","0","0","0","0","0","2968","0","888","0"
"1818","jydqdb1","2017-06-08 15:00:00","32427.69","506","59906.05","17545","1295","0","0","0","0","0","4242","0","8240","0"
"1818","jydqdb2","2017-05-28 00:00:00","18486.08","0","44212.69","13909","1136","0","0","3449.61","0","0","1367","0","5526","339"
"1818","jydqdb2","2017-05-29 19:00:00","18970.47","0","48300.21","12660","1181","0","0","6281.74","0","0","1728","0","7147","332"
"1818","jydqdb2","2017-05-30 19:00:00","17643.98","0","43144.23","16399","1825","0","0","0","0","0","1768","0","9655","0"
"1818","jydqdb2","2017-06-01 04:00:00","12636.66","0","22076.27","4345","382","0","0","0","0","0","1658","0","3211","2344"
"1818","jydqdb2","2017-06-04 10:00:00","26488.53","0","61436.26","8997","2126","0","0","3472.73","0","0","1859","0","18000","493"
"1818","jydqdb2","2017-06-05 07:00:00","21358.77","0","54694.78","14159","1807","0","0","2837.01","0","0","1575","0","12004","954"
"1818","jydqdb2","2017-06-14 21:00:00","27002.58","0","37105.98","7077","1144","0","0","0","0","0","378","0","1632","459"
"1818","jydqdb1","2017-06-09 14:00:00","30907.86","0","60281.24","12098","1111","0","0","2735.38","0","7738","1586","0","4105","0"
"1818","jydqdb1","2017-06-16 12:00:00","25882.07","299","53485.48","16851","1641","0","0","0","0","0","2379","0","7786","0"
"1818","jydqdb1","2017-05-26 15:00:00","20194.25","346","53208.15","19330","542","0","0","3781.9","0","5355","1204","0","2455","0"
"1818","jydqdb1","2017-05-26 22:00:00","26064.55","0","64822.15","19630","1018","0","0","2754.6","0","10824","1938","0","2593","0"
"1818","jydqdb1","2017-05-27 10:00:00","20850.18","760","49733.07","13720","685","0","0","0","0","3778","3204","0","6964","0"
"1818","jydqdb1","2017-05-27 18:00:00","19885.88","278","55782.9","16467","568","0","0","1079.02","0","14317","1111","0","2077","0"
"1818","jydqdb1","2017-06-03 22:00:00","15514.69","0","50676.82","30149","387","0","0","1238.13","0","817","2093","0","478","0"
"1818","jydqdb1","2017-06-11 17:00:00","23444.46","0","59868.37","23943","1129","0","0","0","0","7402","2809","0","4530","0"
"1818","jydqdb1","2017-05-28 09:00:00","19316.95","231","55469.77","31591","530","0","0","228.82","0","0","1918","0","1654","0"
"1818","jydqdb1","2017-06-04 13:00:00","20942.9","0","74775.39","24574","591","0","0","23818.49","0","1485","2526","0","838","0"
"1818","jydqdb2","2017-05-20 00:00:00","20481.27","0","62526.94","33394","639","0","0","2467.67","0","0","2928","0","2617","0"
"1818","jydqdb2","2017-05-21 03:00:00","19969.1","0","64753.79","35680","541","0","0","0","0","0","2226","0","1078","5830"
"1818","jydqdb2","2017-05-21 15:00:00","34445.08","0","84004.2","37523","1520","0","0","0","0","0","4428","0","7624","434"
"1818","jydqdb2","2017-06-14 05:00:00","10792.32","0","19365.76","6812","611","0","0","141.44","0","0","335","0","96","578"
"1818","jydqdb2","2017-05-30 23:00:00","18031.84","0","44057.49","16192","1642","0","0","0","0","3462","1609","0","12296","0"
"1818","jydqdb2","2017-05-31 11:00:00","23093.86","0","65238.46","26423","2155","0","0","519.6","0","0","2067","0","10980","0"
"1818","jydqdb2","2017-05-31 15:00:00","18875.21","0","40127.24","13797","1969","0","0","0","0","0","2266","0","7878","0"
"1818","jydqdb2","2017-06-15 16:00:00","24031.74","0","37132.99","11021","1031","0","0","0","0","0","446","0","1093","453"
"1818","jydqdb1","2017-06-03 16:00:00","16897.31","0","56077.79","22079","395","0","0","1307.48","0","10814","4082","0","503","0"
"1818","jydqdb1","2017-05-27 21:00:00","17725.21","236","52131.55","29649","619","0","0","0","0","0","3053","0","2072","0"
"1818","jydqdb2","2017-06-03 05:00:00","17277.5","0","27498.12","5363","657","0","0","105.62","0","0","394","0","3056","645"
"1818","jydqdb1","2017-06-07 18:00:00","33386.48","0","68062.84","14936","1192","0","0","0","0","12090","1225","0","5508","0"
"1818","jydqdb2","2017-05-17 11:00:00","26744.97","0","80673.62","38926","1291","0","0","3356.65","0","0","3623","0","6277","455"
"1818","jydqdb2","2017-06-01 07:00:00","16294.2","0","31498.84","7107","922","0","0","0","0","0","3846","0","8046","0"
"1818","jydqdb1","2017-05-25 14:00:00","18165.07","0","46746.06","15941","358","0","0","2419.99","0","7906","1512","0","444","0"
"1818","jydqdb2","2017-06-10 04:00:00","8731.11","0","16861.8","7080","550","0","0","0","0","0","284","0","28","579"
"1818","jydqdb1","2017-05-24 23:00:00","14691.7","0","55861.64","21659","418","0","0","4693.94","0","10501","3270","0","628","0"
"1818","jydqdb1","2017-05-18 10:00:00","16868.41","0","55905.77","36183","367","0","0","0","0","2964","2148","0","613","0"
"1818","jydqdb1","2017-05-21 00:00:00","10678.59","0","49806.4","33776","324","0","0","2134.81","0","0","2492","0","401","0"
"1818","jydqdb1","2017-06-12 11:00:00","29128.5","754","63524.77","25261","1603","0","0","0","0","0","2395","0","11193","0"
"1818","jydqdb2","2017-06-15 11:00:00","33859.06","0","50359.49","13624","1026","0","0","0","0","0","686","0","924","391"
"1818","jydqdb1","2017-05-20 14:00:00","11314.23","0","50554.49","14708","452","0","0","1645.26","0","18820","1487","0","2128","0"
"1818","jydqdb1","2017-05-30 18:00:00","18688.06","0","51228.79","18214","443","0","0","0","0","15266","1507","0","574","0"
"1818","jydqdb1","2017-06-14 09:00:00","25645.16","0","68864.63","24472","1073","0","0","0","0","14370","1635","0","3779","0"
"1818","jydqdb1","2017-06-15 09:00:00","23922.35","0","57399.63","21528","1277","0","0","0","0","5344","2569","0","5076","0"
"1818","jydqdb2","2017-05-24 01:00:00","15937.61","0","48108.5","13798","567","0","0","12720.89","0","0","2444","0","2641","0"
"1818","jydqdb2","2017-06-06 16:00:00","13389.83","0","27312.7","12206","652","0","0","0","0","0","795","0","915","532"
"1818","jydqdb1","2017-06-07 04:00:00","28905.63","0","62668.9","13788","174","0","0","0","0","18342","1653","0","262","0"
"1818","jydqdb1","2017-06-08 08:00:00","34891.32","0","67196.75","24981","1071","0","0","0","0","0","3510","0","3798","0"
"1818","jydqdb1","2017-05-26 06:00:00","30544.71","0","73398.88","34103","151","0","0","4674.17","0","550","3238","0","138","0"
"1818","jydqdb1","2017-06-02 20:00:00","15739.68","0","52041.72","23033","340","0","0","0","0","14245","1487","0","391","0"
"1818","jydqdb1","2017-05-20 20:00:00","12383.11","0","50182.1","18410","444","0","0","0","0","17838","1606","0","587","0"
"1818","jydqdb1","2017-05-20 15:00:00","12863.69","0","48219.09","14316","423","0","0","0","0","19043","1831","0","1969","0"
"1818","jydqdb1","2017-06-12 03:00:00","20202.41","0","59242.46","20509","298","0","0","5879.05","0","10700","1258","0","369","27"
"1818","jydqdb1","2017-06-08 10:00:00","35058.33","0","66909.73","21961","1347","0","0","0","0","3524","2474","0","5675","0"
"1818","jydqdb2","2017-05-19 15:00:00","27335.81","0","83300.17","39451","1664","0","0","2013.36","0","0","3456","0","9380","0"
"1818","jydqdb2","2017-05-31 19:00:00","20046.59","0","46598.46","13329","1965","0","0","0","0","0","1653","0","10904","0"
"1818","jydqdb2","2017-06-11 08:00:00","21590.6","0","39104.96","14635","1686","0","0","0","0","0","1401","0","3108","0"
"1818","jydqdb2","2017-06-12 03:00:00","9949.51","0","23844.5","10372","217","0","0","0","0","0","452","0","94","6807"
"1818","jydqdb2","2017-06-12 07:00:00","17888.89","0","38151.96","11141","1798","0","0","3267.07","0","0","1754","0","1458","845"
"1818","jydqdb2","2017-06-12 10:00:00","21142.03","0","34386.77","8718","1141","0","0","512.74","0","0","389","0","2062","422"
"1818","jydqdb2","2017-06-05 20:00:00","18987.77","0","41814.21","9018","1175","0","0","232.44","0","0","6618","0","5783","0"
"1818","jydqdb2","2017-06-06 03:00:00","6704.64","0","19219.49","10830","466","0","0","0","0","0","1791","0","386","4998"
"1818","jydqdb2","2017-06-12 18:00:00","35614.59","0","46254.6","6057","1109","0","0","1283.01","0","0","362","0","1287","542"
"1818","jydqdb2","2017-05-29 17:00:00","20209.29","0","46934.38","15376","1453","0","0","931.09","0","0","1175","0","7442","348"
"1818","jydqdb2","2017-05-29 20:00:00","20081.76","0","61233.13","18313","2110","0","0","5101.37","0","0","1870","0","13757","0"
"1818","jydqdb2","2017-06-13 07:00:00","18944.57","17530","67418.94","8491","703","0","16167","2193.37","0","0","637","0","1812","941"
"1818","jydqdb2","2017-05-23 04:00:00","14532.85","0","29493.84","10890","456","0","0","0","0","0","4389","0","453","0"
"1818","jydqdb2","2017-05-30 04:00:00","16237.25","0","28874.53","9619","580","0","0","0","0","0","498","0","1472","555"
"1818","jydqdb2","2017-05-23 10:00:00","22744.38","0","64512.02","20669","1006","0","0","11637.64","0","0","3875","0","4580","0"
"1818","jydqdb2","2017-05-23 16:00:00","20209.1","0","55656.87","23864","1324","0","0","0","0","0","5583","0","8530","0"
"1818","jydqdb2","2017-05-30 22:00:00","19373.07","0","58414.28","15993","2177","0","0","0","0","0","1627","0","27671","675"
"1818","jydqdb2","2017-06-07 06:00:00","8410.31","0","20548.23","11715","314","0","0","0","0","0","901","0","118","0"
"1818","jydqdb2","2017-06-13 21:00:00","22745.15","0","33534.72","8588","1072","0","0","0","0","0","399","0","1613","473"
"1818","jydqdb2","2017-06-14 02:00:00","8714.99","0","25523","12651","179","0","0","0","0","0","1402","0","67","3215"
"1818","jydqdb2","2017-05-24 04:00:00","11993.08","0","18595.25","4994","431","0","0","255.17","0","0","452","0","470","0"
"1818","jydqdb2","2017-06-07 12:00:00","13985.56","0","28471.24","11518","1176","0","0","0","0","0","677","0","1437","1003"
"1818","jydqdb2","2017-06-07 17:00:00","12293.54","0","26333.05","9680","1089","0","0","49.51","0","0","620","0","1619","982"
"1818","jydqdb2","2017-06-07 20:00:00","12131.28","0","25788.43","9330","1205","0","0","131.15","0","0","659","0","1777","555"
"1818","jydqdb2","2017-06-14 09:00:00","30915.76","0","46993.88","10280","1170","0","0","1869.12","0","0","900","0","1504","355"
"1818","jydqdb2","2017-05-24 09:00:00","19118.44","0","48937.06","10092","1273","0","0","12102.62","0","0","1333","0","5018","0"
"1818","jydqdb2","2017-06-14 19:00:00","28232.12","0","40590.73","9303","1169","0","0","0","0","0","704","0","2001","458"
"1818","jydqdb2","2017-06-01 02:00:00","15612.47","0","40108.94","18670","578","0","0","0","0","0","4729","0","6802","2810"
"1818","jydqdb2","2017-05-25 05:00:00","19170.37","0","47857.99","18377","494","0","0","7007.62","0","0","1606","0","823","380"
"1818","jydqdb2","2017-05-25 09:00:00","20026.62","0","51709.65","21154","1067","0","0","2488.03","0","0","1730","0","4915","329"
"1818","jydqdb2","2017-05-25 14:00:00","20470.99","0","49604.02","18578","1117","0","0","1406.03","0","0","2103","0","5929","0"
"1818","jydqdb2","2017-05-25 20:00:00","19998.94","0","56821.24","20549","1542","0","0","1159.3","0","0","2971","0","10225","376"
"1818","jydqdb1","2017-06-05 15:00:00","94150.76","0","175669.66","21791","657","0","0","44972.9","0","9916","2707","0","1475","0"
"1818","jydqdb1","2017-06-05 18:00:00","103786.57","0","355696.56","25031","2087","0","0","193893.99","0","9353","13928","0","7617","0"
"1818","jydqdb1","2017-06-12 14:00:00","25111.22","194","56951.38","16701","1210","0","0","0","0","7038","1093","0","5693","0"
"1818","jydqdb1","2017-05-29 18:00:00","15927.58","0","45471.78","16344","390","0","0","0","0","11228","1292","0","786","0"
"1818","jydqdb1","2017-05-29 21:00:00","18059.59","0","51365.51","28546","594","0","0","0","0","1444","2150","0","1029","0"
"1818","jydqdb1","2017-06-14 00:00:00","22194.25","0","63585.99","31120","970","0","0","975.74","0","2458","2069","0","3799","0"
"1818","jydqdb1","2017-06-07 02:00:00","31656.46","0","73363.43","16737","438","0","0","0","0","22535","1627","0","749","0"
"1818","jydqdb1","2017-05-31 05:00:00","11720.43","37","47527.03","29701","94","0","0","2017.6","0","2664","1215","0","78","0"
"1818","jydqdb1","2017-06-01 02:00:00","11065.45","0","51379.42","24697","687","0","0","4012.97","0","4072","5907","0","938","0"
"1818","jydqdb1","2017-05-25 04:00:00","10879.34","0","47883.48","23505","71","0","0","478.14","0","10793","2099","0","58","0"
"1818","jydqdb1","2017-06-01 20:00:00","17407.94","0","50442.75","27807","316","0","0","0","0","4119","2254","0","357","0"
"1818","jydqdb1","2017-06-01 21:00:00","14588.28","0","46379.57","29157","351","0","0","0","0","0","1871","0","418","0"
"1818","jydqdb2","2017-06-04 07:00:00","19509.5","0","42287.21","6603","1751","0","0","2511.71","0","0","822","0","10426","664"
